ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
1730;2525~2531;2525~2531;2506~2513;2588~2594;17;20;75;53~54;7~8;4~5;5~6;9~10;355;0;0;0;0
1731;2506~2513;2500~2506;2456;2513;5;5;24~26;17~18;7~8;4~5;5~6;8~9;345;0;0;0;0
1732;2544;2544;2500;2569~2581;0;0;0;0;6~7;5;5~6;6;380;-300000~-276923;0;0;0
1733;2588~2594;2681;2550;2625~2631;120~121;24~25;42~48;31~35;7~19;7~11;6~8;6~8;420~435;-1357692~926923;0~1;0;1
1734;2506~2519;2506~2519;2444~2463;2538~2544;0;0;0;0;8~9;5;5~6;5~6;355~360;-84615~3846;0;0;0
1735;2506~2519;2506~2519;2444~2463;2538;0;0;0;0;8~9;4~5;5~6;7~10;355;-57692~88461;0;0;0
1736;2563;2563~2569;2531~2538;2569~2575;0;0;0;0;7;4~5;5~6;8~9;610~630;-1573076~-900000;0;0;0
1737;2525;2525~2531;2469;2563;0;0;0;0;8;4~5;6;5~7;360;0;0;0;0
1738;2513~2519;2525;2469~2475;2519~2525;0;0;0;0;7;4;5~6;8;345;0;0;0;0
1739;2500~2513;2475~2488;2450~2463;2544~2556;121~123;34~35;53~58;40~45;9~43;4~11;6~8;5~13;390~395;-653846~519230;0~1;0;1
1740;2506;2506;2444~2450;2531;5;5;25~28;18~19;8~9;5;5~6;6;355~360;57692~146153;0;0;0
1741;2513~2519;2513~2519;2469;2525;0;0;0;0;8;4;6;9;345;0;0;0;0
1742;2525~2531;2525~2531;2481~2488;2563;0;0;0;0;7;5;6;9~10;355;0;0;0;0
1743;2544;2544;2525~2531;2619;0~1;0~1;2~10;2~6;8;6;6~7;9~10;350;0;0;0;0
1744;2538;2538;2494~2500;2588;0;0;0;0;6~9;4~5;7;6~10;355~375;-288461~0;0;0;0
1745;2531;2531~2538;2494;2538~2544;0;0;0;0;8~19;4~5;5~6;8~9;345~350;-253846~-88461;0;0;0
1746;2513~2519;2519;2469;2519~2525;0;0;0;0;6~7;4;5;7~8;345;0;0;0;0
1747;2513;2513~2519;2456~2463;2538;0;0;1;0~1;8;4~6;5~6;9~11;350~355;-173076~23076;0;0;0
1748;2506;2506~2513;2444~2456;2538;5~6;5~6;25~32;17~20;6~7;4~5;6~7;5~6;360;0~80769;0;0;0
1749;2544;2544~2550;2531;2619;1;1;8~10;5~6;7~8;4~5;5~6;10;350;0;0;0;0
1750;2513;2513;2450~2456;2544;0;0;1~2;1;6~7;4~6;5~7;5~6;360;-107692~30769;0;0;0
1751;2513~2519;2525;2475~2481;2531;0;0;0;0;6~7;5;5~6;8;345;0;0;0;0
1752;2506;2506;2444~2456;2525;0;0;0;0;8;4~5;6;5~6;355~360;-100000~0;0;0;0
1753;2538;2538~2544;2525~2538;2606~2613;18~20;23~24;83~84;60;7~8;6;6~7;9~10;355;0;0;0;0
1754;2525~2531;2525~2538;2475~2481;2569~2575;0;0;0;0;7;6;6;7~11;355~365;0;0;0;0
1755;2506~2513;2506~2513;2469;2531~2556;8~9;9~10;41~44;28~29;8;5;6;5~6;355~360;-92307~69230;0;0;0
1756;2506~2519;2506~2519;2444~2463;2538~2544;0;0;0;0;8~9;5;5~6;5~6;355~360;-84615~3846;0;0;0
1757;2581~2600;2581~2594;2550~2569;2606~2613;0;0;0;0;6~7;4~5;5~6;7;810~910;-3315384~-2634615;0;0;0
1758;2625~2638;2638~2806;2594~2613;2638~2644;142~149;227~236;173~178;10~11;8~26;6~13;6~10;6~9;895~1260;846153~3661538;0;0~1;3
1759;2544~2569;2525~2538;2506~2519;2588~2606;123~124;36~38;65~69;46~49;8~61;5~15;7~37;6~22;360~375;0~296153;0~1;0;1
1760;2519~2525;2525;2469;2563;0;0;0;0;6~7;4~5;5~6;5~7;360;0;0;0;0
1761;2506~2513;2506;2456;2513~2525;1;1;6~8;5;7~8;4~5;5~6;9~11;345~350;0;0;0;0
1762;2506;2506;2456~2463;2544;7;8;37~39;24~26;7~8;4~6;6;5~9;355~360;-46153~0;0;0;0
1763;2519~2525;2519;2469;2525;0;0;0;0;6~7;4;5;9~10;345;0;0;0;0
1764;2506;2506;2450~2463;2500~2525;5;5;24~29;17~20;7~8;6;7;5~10;350~360;0;0;0;0
1765;2619~2625;2588~2638;2575~2600;2631;117~150;19~235;178~186;7~10;50~306;35~141;151~365;38~125;735~1055;-661538~3211538;0~1;0~1;2
1766;2513~2519;2525;2475;2531;0;0;0;0;6~7;4~5;5~6;9;345;0;0;0;0
1767;2506~2513;2513~2519;2450;2538~2544;1;0~1;7~10;5~6;6~7;4~5;5~6;7;355~360;53846~138461;0;0;0
1768;2513~2519;2513~2519;2450~2463;2538~2556;0;0;0;0;6~7;5;5~6;7;360;-80769~276923;0;0;0
1769;2550;2544~2556;2513;2563~2575;0;0;0;0;6~7;4~5;5~6;7~10;390~400;-1450000~-1307692;0;0;0
1770;2544;2544;2525;2600~2613;0;0;0;0;8;6;6~7;10~11;350;-11538~0;0~1;0;0
1771;2544;2544;2519;2606~2613;0;0;0;0;8;5;6;10;350;-192307~0;0;0;0
1772;2513~2519;2513~2519;2456~2463;2538~2550;0;0;0;0;6~7;5;7~8;6;360;0~57692;0;0;0
1773;2531~2538;2538~2544;2494;2581;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
1774;2506;2506;2450~2456;2519;1~2;1~2;6~12;4~7;7~8;4~5;5~6;8;345;0;0;0;0
1775;2531;2531~2538;2481~2488;2575~2581;0;0;0;0;6~7;4~5;5~6;6;360~365;-123076~0;0;0;0
1776;2531~2538;2525~2531;2494~2500;2581;119~123;35~37;64~68;45~49;8~59;5~19;7~20;6~12;360;15384~130769;0~1;0;1
1777;2519~2531;2525~2531;2469~2488;2538~2563;0;0;0;0;6~7;6;7;6~10;345~365;-42307~0;0;0;0
1778;2519;2525;2481;2525;0;0;0;0;6~7;4~5;5~6;8;345;0;0;0;0
1779;2519;2513~2519;2463;2525~2531;0;0;0;0;7~8;4~5;5~6;9~10;345~355;0~26923;0;0;0
1780;2525~2531;2525~2531;2500~2513;2588;16;19~20;71~73;51~52;7~10;6~7;6~12;10~11;355;0;0;0;0
1781;2506~2513;2506~2513;2456~2463;2538~2550;6;6;32~33;21~23;6~7;4~5;6;7~10;350~360;0;0;0;0
1782;2506~2513;2506~2513;2469;2519~2550;6~7;7~8;34~39;22~26;8;5~8;6~13;5~10;345~360;-42307~11538;0;0;0
1783;2563~2581;2569~2575;2531~2544;2575~2606;0;0;0;0;8;4~5;5~6;5~9;590~725;-3003846~-1834615;0;0;0
1784;2544~2581;2544~2575;2525~2538;2600~2613;13~159;16~249;64~74;46~54;9~290;10~178;7~42;6~31;355~415;0~1038461;0~1;0~1;2
1785;2506~2513;2506~2513;2469;2525~2544;6;6;32;21;8;6;6~8;10~11;350;0;0;0;0
1786;2519;2519;2475;2525;0;0;0;0;6~7;4;6;8;345;0;0;0;0
1787;2594~2600;2781~2819;2550~2569;2613~2619;163~164;249~252;225~267;69~70;61~104;28~62;80~365;10~92;810~855;1823076~8946153;1;1;3
1788;2500~2506;2500;2444~2450;2538;3~4;3~4;15~19;11~14;8~9;5;6~7;6;355;-11538~11538;0;0;0
1789;2594~2625;2588~2619;2575~2581;2594~2631;124~149;207~235;177~188;11~24;30~162;40~229;51~176;9~68;760~835;357692~1973076;1;1;2
1790;2544;2544~2550;2531~2538;2606~2613;1~3;1~3;7~15;5~11;7~8;4~5;7;9~11;350~355;-26923~11538;0;0;0
1791;2519~2525;2525~2531;2469~2481;2550~2563;0;0;0;0;7;4~5;5~6;5~7;365;0~3846;0;0;0
1792;2538;2538~2544;2500~2506;2544~2556;0;0;0;0;8~51;4~5;5~6;8~9;360~365;-296153~-253846;0;0;0
1793;2619~2625;2613~2625;2594;2625~2631;114;19;179~180;7;7~21;9~57;7~16;6~9;1020~1045;-450000~403846;0~1;0~1;2
1794;2525;2531;2488;2538;0;0;0;0;7;4~5;5~6;8;345;0;0;0;0
1795;2600~2619;2619~2669;2588~2606;2638~2644;17~18;21~22;95~98;59~60;7;5~11;7~16;5~6;820~970;-3496153~173076;0;0;0
1796;2513;2513;2475~2481;2563~2575;11;12;53;36~37;8~10;5~9;6~9;5~7;355~360;-65384~107692;0;0;0
1797;2519~2525;2519;2488~2500;2581~2588;14;15~16;61~65;43~45;7~8;5;7~14;5~10;355~360;-80769~165384;0;0;0
1798;2506~2513;2500~2506;2456;2500~2513;3~5;4~5;19~24;13~16;7~8;4~5;7~8;10;350;0;0;0;0
1799;2519;2519;2488~2494;2575~2588;13~14;14~15;59~60;43~44;7~9;5~6;5~6;10;355;0;0;0;0
1800;2531~2538;2538~2544;2494~2500;2575~2581;0;0;0;0;6~7;5;7;5~6;375~380;-296153~0;0;0;0
1801;2625~2631;2625~2806;2594~2613;2638~2644;113~142;18~226;171~184;7~10;10~48;11~80;13~300;8~110;1035~1235;-1446153~911538;0~1;0~1;3
1802;2525~2538;2525~2538;2475~2488;2569~2581;0;0;0;0;8;6;5~6;6~11;355~370;0;0;0;0
1803;2544;2538~2544;2494;2556~2575;0;0;0;0;6~7;4~5;7;5~6;365~370;-153846~-23076;0;0;0
1804;2513;2519;2456;2550;0;0;0;0;6~7;5;5~6;6;355~360;-165384~-50000;0;0;0
1805;2538;2544;2538~2544;2613~2619;10~14;13~18;54~69;40~49;7~9;6~7;6~7;10;355;0;0;0;0
1806;2538;2538~2544;2494~2513;2588;0;0;0;0;7~9;6;5~6;9~10;350~355;-88461~0;0;0;0
1807;2500~2506;2500~2506;2456;2494~2513;3~5;3~5;18~23;13~16;7~8;6;5~6;9~10;350;0;0;0;0
1808;2513;2513~2519;2456~2463;2525~2531;0;0;0;0;7~8;4~5;6;9~10;345~355;-57692~0;0;0;0
1809;2513~2519;2513~2519;2481~2494;2569~2581;11~12;13~14;54;39~40;7~8;5;6;6~11;355;-92307~0;0;0;0
1810;2519~2525;2525~2531;2475;2563;0;0;0;0;6~7;4~5;5~6;5~7;360;-76923~0;0;0;0
1811;2506;2506;2450~2456;2513;1;1;8~10;5~6;7~8;4~6;5~6;7~8;345;0;0;0;0
1812;2544;2544;2538~2544;2613;13~14;16~18;65~70;47~51;8;4~6;6~7;10~11;355;0;0;0;0
1813;2519;2519;2488;2569~2575;13;14~15;59;42;8;4~5;6;10~11;355;0;0;0;0
1814;2506~2513;2513;2456;2519~2531;0;0;4~6;3~4;7~8;4~7;5~6;10~11;350;-150000~0;0;0;0
1815;2556~2594;2581~2769;2506~2538;2594~2619;157~160;244~248;75~77;58~59;7~46;11~60;6~20;6~17;435~600;1100000~2776923;0~1;0;2
1816;2519;2513~2519;2469~2475;2531;0;0;0;0;8;4;6;9;345;0;0;0;0
1817;2500~2506;2500~2506;2456~2463;2500~2519;3~5;3~5;17~23;12~16;7~8;4~5;5~6;10;350;0;0;0;0
1818;2550~2556;2550~2556;2506~2513;2588~2594;0;0;0;0;6~8;5;6;6;390~415;-1665384~-1103846;0;0;0
1819;2544;2544;2506~2513;2550~2556;0;0;0;0;7;4~5;5~6;8~9;370~375;-257692~-176923;0;0;0
1820;2519~2525;2525;2488;2531~2538;0;0;0;0;7;4~5;5~6;8;345;0;0;0;0
1821;2519~2525;2525;2506~2513;2588~2594;17;20;73~74;53;7~8;5;6;9~10;355;0;0;0;0
1822;2506;2506;2450~2456;2506~2519;2;2~3;14;9;7~9;5;5~6;9~11;345~350;0;0;0;0
1823;2544;2550;2506~2513;2594;0;0;0;0;7~8;4~5;6;9~10;350~355;-107692~-7692;0;0;0
1824;2519;2519;2475;2519~2525;0;0;0;0;8;4~5;5~6;8;345;0;0;0;0
1825;2569~2588;2581;2538~2550;2575~2600;0;0;0;0;6~7;4~5;5~6;7~10;695~790;-1930769~-1469230;0;0;0
1826;2513~2519;2513;2475~2481;2569~2575;10~11;11~12;50~52;35;8;5~8;7~8;5~10;355~360;0~192307;0;0;0
1827;2531;2525~2531;2475~2481;2569;0;0;0;0;6~7;4~5;5~6;6;360~365;0;0;0;0
1828;2600~2613;2706~2781;2575~2606;2619~2631;164~165;254~258;272~280;72~73;53~99;9~37;9~300;6~45;860~935;-196153~2303846;0~1;0~1;3
1829;2544~2550;2544~2550;2500~2506;2581;0;0;0;0;6~7;4~5;6;6;385;-292307~0;0;0;0
1830;2594~2600;2619~2631;2575~2588;2594~2600;141~143;226~228;5~8;0~8;41~190;30~55;20~82;12~21;830~850;-684615~538461;0~1;0~1;2
1831;2569~2581;2569~2575;2531~2550;2569~2606;0;0;0;0;6~7;4~5;5~6;8~9;630~815;-1623076~-1234615;0;0;0
1832;2513~2519;2513;2475~2481;2569~2581;10~11;12;50~51;35;7~8;4~5;6;9~10;355;0;0;0;0
1833;2519;2519;2475;2525;0;0;0;0;7;4~5;5;8;345;0;0;0;0
1834;2531~2538;2538~2544;2494;2581;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
1835;2519;2513~2519;2488~2494;2575;13;14~15;56~59;40~41;7~8;4~5;5~6;9~10;355;0;0;0;0
1836;2525~2531;2525~2531;2481;2569;0;0;0;0;7;4~5;7;9~10;355;0;0;0;0
1837;2531~2538;2538~2544;2494;2581;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
1838;2575~2594;2606~2619;2563~2569;2581~2600;6~142;6~229;5~39;7~26;20~61;11~40;9~40;9~12;475~830;-846153~2657692;0~1;0~1;2
1839;2544;2544;2506~2513;2550~2556;0;0;0;0;7;4~5;5~6;8~9;370~375;-257692~-176923;0;0;0
1840;2513~2519;2519;2463;2538~2544;0;0;0;0;7;4~5;5~6;9~12;350~355;-65384~57692;0;0;0
1841;2513~2519;2513~2519;2469;2519~2525;0;0;0;0;8~9;4~5;5~6;8;345;0;0;0;0
1842;2513~2525;2519;2469~2475;2550~2556;0;0;0;0;8~11;6~11;6~7;5~10;355~360;-207692~0;0;0;0
1843;2544;2538~2544;2494;2556~2569;0;0;0;0;6;5;5~6;5~6;370~375;0;0;0;0
1844;2581~2600;2581~2594;2550~2569;2606~2613;0;0;0;0;6~7;4~5;5~6;7;810~910;-3315384~-2634615;0;0;0
1845;2581~2600;2581~2594;2550~2569;2606~2613;0;0;0;0;6~7;4~5;5~6;7;810~910;-3315384~-2634615;0;0;0
1846;2544~2563;2525~2531;2506~2519;2588~2600;122~123;35~37;64~69;46~49;68~162;21~27;5~25;6~17;360~375;0~273076;0~1;0;1
1847;2506;2506~2513;2450;2531;0;0;0;0;7~8;5;6;5~7;355~360;-169230~0;0;0;0
1848;2513~2519;2513;2475~2481;2563~2569;10;11~12;50~52;34~35;8;4~6;6;5~7;355~360;-73076~153846;0;0;0
1849;2588~2619;2594~2656;2575~2588;2638;0~18;0~22;0~96;0~58;8~10;5~12;6~11;6~7;685~1150;-6011538~-2626923;0;0;0
1850;2519;2519;2488;2575~2581;13;14~15;59~60;42~43;8~9;5~9;6~7;5~7;355~360;-103846~-30769;0;0;0
1851;2538;2538;2500;2550~2556;0;0;0;0;6~7;4~5;5~6;9;360~365;-300000~-88461;0;0;0
1852;2500~2506;2506~2513;2444~2456;2538~2544;1~3;1~3;8~16;5~10;8;5~6;7;5~7;355~360;-15384~23076;0;0;0
1853;2513;2513;2463;2525;0;0;0;0;7~8;5;6;8;345;0;0;0;0
1854;2500~2513;2500~2513;2444~2456;2538~2544;5~6;5~6;27~32;18~20;8;5;5~7;6;360;-3846~0;0;0;0
1855;2531~2538;2531~2544;2519~2538;2594~2619;15~16;19~20;71~73;51~52;7~8;4~5;5~6;9~10;355;0;0;0;0
1856;2513;2513;2463;2525;0;0;0;0;7~8;5;6;8;345;0;0;0;0
1857;2525;2525;2488;2531;0;0;0;0;7;4~5;5~6;9;345;0;0;0;0
1858;2506~2513;2506;2463;2513;5~6;6~7;29~32;20~21;8;4~5;5~6;9~10;345;0;0;0;0
1859;2581~2588;2575;2550;2600~2606;0;0;0;0;6~7;4~5;6;6~7;755~775;-2469230~-2380769;0;0;0
1860;2625;2619~2631;2594~2600;2638;113~114;18~19;177~180;7;7~12;5~7;8~67;6~8;1015~1050;-1446153~369230;0;0;2
1861;2506~2513;2506~2519;2456;2513~2531;0;0;2~4;1~2;7~8;5;5~6;10;345~355;-211538~46153;0;0;0
1862;2538;2538~2544;2538;2606~2619;19;23;83~84;59~60;7~9;5;6~7;9~11;355;0;0;0;0
1863;2569~2575;2606~2619;2556~2569;2581;6~7;6~7;29~38;23~26;22~55;47~286;8~50;8~45;475~560;1957692~3588461;0~1;0~1;3
1864;2588~2594;2681;2550;2625~2631;120~121;24~25;42~48;31~35;7~19;7~11;6~8;6~8;420~435;-1357692~926923;0~1;0;1
1865;2506~2513;2513;2456;2519;0;0;0;0;7~8;4;5~6;9;345;0;0;0;0
1866;2569;2569~2575;2531~2538;2588;0;0;0;0;6~7;5;6;6~7;620~650;-2315384~-2200000;0;0;0
1867;2519;2513~2519;2488~2494;2575;13;14~15;56~59;40~41;7~8;4~5;5~6;9~10;355;0;0;0;0
1868;2513;2513;2456~2463;2525;0;0;0;0;7~8;4;5;9;345;0;0;0;0
1869;2544~2588;2544~2575;2525~2544;2575~2613;0;0;0;0;6~7;6~8;5~6;7~10;350~740;-2896153~0;0;0;0
1870;2513~2519;2519;2456~2463;2538~2550;0;0;0;0;8;6;5~6;7~10;350~360;-88461~0;0;0;0
1871;2531~2538;2538~2544;2494~2500;2575~2581;0;0;0;0;6~7;5;7;5~6;375~380;-296153~0;0;0;0
1872;2538;2531;2488;2569~2575;0;0;0;0;7;4~5;6;5~6;370;-107692~0;0;0;0
1873;2606~2631;2600~2794;2575~2613;2638~2644;150~164;239~254;182~276;11~70;12~69;13~76;7~254;8~79;770~1220;507692~2573076;0~1;0~1;3
1874;2513~2519;2519;2456;2544~2556;0;0;0;0;6~7;6;6~7;6~7;355~360;-226923~0;0;0;0
1875;2544;2544;2494;2556~2563;0;0;0;0;6~7;5;5~6;6;370;-280769~-211538;0;0;0
1876;2519;2488~2494;2469;2556;123;35;57~58;43~45;7~15;5~13;5~23;6~8;400~425;788461~1115384;0~1;0;1
1877;2531~2538;2538;2494;2563~2575;0;0;0;0;6~7;5;5~6;5~7;375;-73076~3846;0;0;0
1878;2544~2550;2544~2550;2500~2506;2581;0;0;0;0;6~7;4~5;6;6;385;-292307~0;0;0;0
1879;2544;2538~2544;2494;2563~2569;0;0;0;0;7;5;6;6;365~370;-3846~0;0;0;0
1880;2513~2525;2513~2519;2456~2463;2550~2556;0;0;0;0;8~9;5;5~6;5~6;360;0~46153;0;0;0
1881;2581~2588;2575;2544~2550;2600~2613;0;0;0;0;6~7;4~5;6;6~7;730~805;-2092307~-1692307;0;0;0
1882;2594;2613~2619;2581~2588;2594;145~147;230~232;170~174;19~20;26~54;39~81;28~126;14~67;800~840;-419230~1950000;1;0~1;2
1883;2506~2513;2506~2519;2444~2463;2513~2531;0;0;1~4;0~2;7~10;6;5~6;5~10;345~355;-200000~42307;0;0;0
1884;2500~2506;2506;2444~2450;2538~2544;5;5;25~28;17~20;8;4~5;5~7;5~6;360;11538~161538;0;0;0
1885;2506;2506;2444~2450;2531;0;0;1~2;1~2;7~8;5;5~7;5~7;355;7692~38461;0;0;0
1886;2594~2600;2619~2631;2575~2588;2594~2600;141~143;226~228;5~8;0~8;41~190;30~55;20~82;12~21;830~850;-684615~538461;0~1;0~1;2
1887;2525~2531;2531~2538;2519~2525;2594~2600;17;20;73~74;53;7~8;6;6;10;355;0;0;0;0
1888;2506~2513;2513~2519;2450;2538~2544;1;0~1;7~10;5~6;6~7;4~5;5~6;7;355~360;53846~138461;0;0;0
1889;2544;2544;2513~2519;2594~2600;0;0;0;0;7~8;6~34;6;11;350~355;-180769~215384;0;0;0
1890;2588~2606;2588~2706;2544~2569;2625~2638;119~160;34~248;70~75;45~57;6~26;5~15;5~6;6~11;580~610;-2703846~1619230;0~1;0;1
1891;2544;2538~2544;2494~2500;2575;0;0;0;0;6~7;5;6;5~6;365~380;-88461~-38461;0;0;0
1892;2619~2625;2588~2619;2581~2588;2631;149~150;236~238;179~187;10~11;47~173;37~81;38~366;7~96;780~880;1153846~2984615;0~1;0~1;3
1893;2556~2569;2619~2644;2550~2556;2569~2575;8~10;8~10;30~50;28~34;9~16;16~75;13~28;9~11;375~480;219230~2676923;0~1;0~1;3
1894;2538;2538~2544;2494;2569;0;0;0;0;6~7;5;5~6;5~7;365~370;-73076~-19230;0;0;0
1895;2588~2600;2581~2606;2556~2569;2588~2619;0;0;0;0;7;4~5;5~6;7~10;805~970;-2438461~-976923;0;0;0
1896;2506;2500~2506;2444~2450;2519~2525;5;6;30~31;20~21;7~9;5;5~6;5~6;360;0;0;0;0
1897;2613;2581~2619;2550~2563;2625~2631;119;24;191~202;13~19;62~159;11~40;11~271;9~56;560~650;869230~2700000;0~1;0~1;2
1898;2500~2513;2500~2513;2456~2463;2538~2544;6;6;31~33;21~23;8~16;6~12;6~10;6~11;350~360;0;0;0;0
1899;2619~2625;2613~2631;2594~2600;2625~2631;114~115;18~19;179~180;7;72~344;59~188;158~366;50~150;1005~1040;-865384~626923;0~1;0~1;2
1900;2506~2513;2500~2506;2456;2513;5;5;24~26;17~18;7~8;4~5;5~6;8~9;345;0;0;0;0
1901;2544~2550;2544~2550;2500~2506;2581;0;0;0;0;6~7;4~5;6;6;385;-292307~0;0;0;0
1902;2613;2575;2556~2569;2625;117~118;27;193~214;22~24;44~178;15~86;45~322;16~81;615~635;169230~380769;0~1;0~1;2
1903;2619~2631;2725~2794;2606~2613;2638~2644;150~164;239~252;182~269;10~70;77~165;31~162;10~340;9~103;950~1225;-500000~1796153;0~1;0~1;3
1904;2569~2588;2569~2575;2531~2550;2588~2606;0;0;0;0;6~7;5;7;6~7;630~780;-2442307~-2211538;0;0;0
1905;2506~2513;2513;2456;2513~2519;1;0~1;7~10;5~6;7~8;5;6;9~10;350;0;0;0;0
1906;2519;2519;2488;2575~2581;13;14~15;59~60;42~43;8~9;5~9;6~7;5~7;355~360;-103846~-30769;0;0;0
1907;2519;2525;2481;2525;0;0;0;0;6~7;4~5;5~6;8;345;0;0;0;0
1908;2506~2513;2506~2513;2456~2463;2538~2556;6;7;35;22~23;6~8;5;6~7;6;355~360;-65384~-26923;0;0;0
1909;2531~2538;2538~2544;2494~2500;2538~2581;0;0;0;0;7;6;6;9~11;345~355;-226923~0;0;0;0
1910;2519~2538;2525~2544;2506~2544;2588~2619;14~16;18~20;69~70;50;7~8;4~5;5~7;9~10;355;0;0;0;0
1911;2544;2544;2519;2600;0;0;0;0;7~8;5;6;9~10;350~355;-180769~-65384;0;0;0
1912;2531~2538;2531~2538;2494;2575~2581;0;0;0;0;8;4~5;5~6;10~11;355;0;0;0;0
1913;2600~2606;2613~2650;2581~2600;2631;17~19;21~23;93~99;58~61;6~8;5~10;6~20;6~8;785~960;-5542307~407692;0;0;0
1914;2531;2538;2481;2569;0;0;0;0;6~7;5;6;6;360~365;-38461~0;0;0;0
1915;2606~2625;2569~2575;2556~2581;2631~2638;114~115;24~25;38~176;10~21;23~150;5~76;6~365;6~75;630~800;415384~2261538;0~1;0~1;2
1916;2519;2513~2519;2469~2481;2531~2550;0;0;0;0;7;4~5;5;9;345~355;0;0;0;0
1917;2544;2544;2506;2594~2600;0;0;0;0;7~8;4~5;5~6;11~12;350~355;-96153~-11538;0;0;0
1918;2538;2538~2544;2506;2550~2556;0;0;0;0;7;5;5~6;9;370;-46153~0;0;0;0
1919;2519;2525;2481;2525~2531;0;0;0;0;6~7;5;5;9;345;0;0;0;0
1920;2506;2513;2450~2456;2538~2550;3~5;3~5;16~24;11~16;7;4~5;5~6;7;360;-23076~80769;0;0;0
1921;2538;2544;2500~2506;2588;0;0;0;0;8;4~5;5~6;9~10;355;3846~23076;0;0;0
1922;2531;2525~2531;2481;2569;0;0;0;0;6~7;4~5;6;5~6;360~365;-234615~-92307;0;0;0
1923;2525~2531;2525~2538;2475~2481;2569;0;0;0;0;6~7;5;5~6;7;360~365;0~26923;0;0;0
1924;2556~2575;2681~2850;2500~2544;2588~2619;10~156;10~243;52~80;38~60;6~37;5~10;5~22;6~7;455~645;-1342307~2019230;0;0;2
1925;2513~2519;2513~2519;2469;2519~2525;0;0;0;0;8~9;4~5;5~6;8;345;0;0;0;0
1926;2513;2506;2456~2463;2519;5~6;6;29~31;20;8;4~5;5~6;8;345;0;0;0;0
1927;2613;2575;2563~2575;2619~2631;117~118;26~27;190~199;21~24;13~41;5~50;6~213;6~34;630~640;223076~638461;0~1;0~1;2
1928;2531;2531;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;370;-111538~0;0;0;0
1929;2525;2525~2531;2481~2488;2538~2544;0;0;0;0;7;4;5~6;9~10;345;0;0;0;0
1930;2506;2506;2456;2506;3~4;3~4;17~19;12~14;7~8;4~5;5;8~9;345;0;0;0;0
1931;2550~2556;2550~2563;2513~2519;2588~2594;0;0;0;0;6~7;4~5;5~6;6~7;390~465;-1026923~-550000;0;0;0
1932;2513~2519;2513;2475~2481;2563~2569;10;11~12;50~52;34~35;8;4~6;6;5~7;355~360;-73076~153846;0;0;0
1933;2519~2525;2525~2531;2469~2481;2550~2563;0;0;0;0;8;6;5~6;10~11;355;0;0;0;0
1934;2550;2544~2550;2513~2519;2556~2563;0;0;0;0;8;4~5;5~6;9;385~400;-1053846~-192307;0;0;0
1935;2519~2531;2525~2538;2469~2475;2550~2563;0;0;0;0;6~7;5;7;5~6;365;-65384~-11538;0;0;0
1936;2500~2506;2506;2444~2456;2513~2531;2~3;2~3;13~16;8~10;8;6;6;6~10;350~355;-3846~0;0;0;0
1937;2519;2519;2475;2519~2525;0;0;0;0;8;4~5;5~6;8;345;0;0;0;0
1938;2506~2513;2513;2450;2538~2550;4;4;20~21;14;6~7;5;6~7;6;360;-15384~3846;0;0;0
1939;2500~2513;2475~2488;2450~2463;2544~2556;121~123;34~35;53~58;40~45;9~43;4~11;6~8;5~13;390~395;-653846~519230;0~1;0;1
1940;2513;2513~2519;2450~2456;2544~2550;0;0;0;0;6~7;5;5~6;6;355~360;134615~288461;0;0;0
1941;2544;2544;2494~2506;2575~2581;0;0;0;0;7;4~5;7;6;365~385;0~11538;0;0;0
1942;2594~2600;2675~2681;2550;2631~2638;119;22~24;33~40;23~29;7~18;5~6;6~18;6~7;450~485;750000~1615384;0~1;0~1;1
1943;2606~2625;2569~2575;2556~2581;2631~2638;114~115;24~25;38~176;10~21;23~150;5~76;6~365;6~75;630~800;415384~2261538;0~1;0~1;2
1944;2581~2613;2581~2681;2550~2563;2625~2631;105~118;24~28;50~200;14~36;12~52;9~60;6~264;7~27;435~625;-1411538~2146153;0~1;0;2
1945;2531;2531;2481~2488;2569;0;0;0;0;8~9;4~5;7;5~10;355~370;-38461~0;0;0;0
1946;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;360~365;-200000~0;0;0;0
1947;2594~2613;2588~2719;2538~2556;2631~2644;160;244~249;72~77;54~58;60~115;93~252;20~45;28~72;495~650;1034615~2738461;0~1;0~1;2
1948;2513;2506~2513;2463;2519;0;0;0;0;7~8;4~5;5~6;9;345;0;0;0;0
1949;2519~2525;2525;2469~2475;2556~2563;0;0;0;0;6~7;5;5~6;5~7;365;-100000~-42307;0;0;0
1950;2544;2544;2519;2600~2606;0;0;0;0;7~8;5;7;9~10;350~355;3846~211538;0;0;0
1951;2538;2538~2544;2525~2538;2606~2613;18~20;22~23;80~82;59~60;7~8;6~10;6~12;9~11;355;0;0;0;0
