ID;age;race;sex;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;capital-gain;capital-loss;hours-per-week;native-country;salary-class
748;35;White;Male;Private;82552;HS-grad;9;Never-married;Craft-repair;Unmarried;0;0;35;United-States;<=50K
749;39;White;Male;Private;284166;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;1564;50;United-States;>50K
750;82;White;Male;Self-emp-not-inc;71438;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;20;United-States;<=50K
751;21;White;Male;Private;243368;Preschool;1;Never-married;Farming-fishing;Not-in-family;0;0;50;Mexico;<=50K
752;37;White;Male;Private;126569;HS-grad;9;Never-married;Craft-repair;Own-child;0;0;40;United-States;<=50K
753;55;White;Male;Private;110871;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
754;36;White;Male;Private;284616;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
755;41;White;Male;Private;212894;5th-6th;3;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;Guatemala;<=50K
756;46;White;Male;Local-gov;192323;Some-college;10;Married-civ-spouse;Protective-serv;Husband;0;0;38;United-States;>50K
757;44;White;Female;Private;84535;Some-college;10;Divorced;Sales;Unmarried;0;0;48;United-States;<=50K
758;67;White;Male;State-gov;132819;Some-college;10;Married-civ-spouse;Protective-serv;Husband;0;0;41;United-States;>50K
759;53;Black;Male;Private;133219;HS-grad;9;Married-civ-spouse;Other-service;Husband;4386;0;30;United-States;>50K
760;28;White;Male;Self-emp-inc;113870;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;60;United-States;>50K
761;51;Black;Female;Private;182944;HS-grad;9;Widowed;Tech-support;Unmarried;0;0;40;United-States;<=50K
762;44;White;Male;Private;198282;Masters;14;Married-civ-spouse;Exec-managerial;Husband;15024;0;40;United-States;>50K
763;32;White;Male;Private;137076;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
764;60;White;Male;Private;122276;5th-6th;3;Married-civ-spouse;Craft-repair;Husband;0;0;45;Italy;<=50K
765;24;White;Male;Private;155913;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;44;United-States;<=50K
766;42;Black;Male;Private;195508;11th;7;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
767;39;White;Female;Private;67433;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
768;28;Black;Female;Private;230856;Some-college;10;Never-married;Prof-specialty;Not-in-family;3325;0;50;United-States;<=50K
769;51;White;Male;Private;338620;Masters;14;Married-civ-spouse;Exec-managerial;Husband;15024;0;60;United-States;>50K
770;38;White;Male;Private;220585;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;55;United-States;>50K
771;36;White;Male;Self-emp-not-inc;409189;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
772;59;White;Female;Private;148844;HS-grad;9;Divorced;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
773;47;White;Male;State-gov;216414;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
774;29;White;Male;Private;131088;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
775;39;White;Male;Private;189623;Bachelors;13;Divorced;Sales;Unmarried;0;0;60;United-States;<=50K
776;35;Black;Male;Local-gov;300681;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;7298;0;35;United-States;>50K
777;34;White;Male;Private;203051;Bachelors;13;Married-civ-spouse;Adm-clerical;Husband;0;0;27;United-States;<=50K
778;42;White;Male;Self-emp-not-inc;185129;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;1887;40;United-States;>50K
779;33;Black;Female;Private;376483;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;0;0;30;United-States;<=50K
780;49;White;Female;Private;371299;HS-grad;9;Never-married;Adm-clerical;Unmarried;0;0;35;United-States;<=50K
781;36;White;Male;Private;51089;Bachelors;13;Never-married;Craft-repair;Not-in-family;0;0;60;United-States;<=50K
782;69;White;Male;State-gov;163689;Some-college;10;Married-civ-spouse;Transport-moving;Husband;0;0;16;United-States;<=50K
783;53;White;Male;Private;158294;Masters;14;Married-civ-spouse;Prof-specialty;Husband;7298;0;40;United-States;>50K
784;50;White;Male;Private;195690;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;45;United-States;<=50K
785;30;White;Male;Private;326199;9th;5;Married-civ-spouse;Craft-repair;Husband;2580;0;40;United-States;<=50K
786;51;White;Female;Private;194908;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;0;0;40;United-States;<=50K
787;24;White;Male;Private;206671;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
788;48;White;Female;Private;268083;Some-college;10;Divorced;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
789;40;White;Male;Self-emp-not-inc;93793;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;50;United-States;>50K
790;22;White;Female;Private;91842;Some-college;10;Never-married;Sales;Not-in-family;0;0;42;United-States;<=50K
791;36;White;Male;Private;175759;HS-grad;9;Divorced;Exec-managerial;Unmarried;0;0;40;United-States;<=50K
792;39;White;Female;Private;270059;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;35;United-States;<=50K
793;42;White;Female;Private;339346;Masters;14;Divorced;Adm-clerical;Not-in-family;0;0;25;United-States;<=50K
794;24;White;Female;Private;284317;Bachelors;13;Never-married;Other-service;Own-child;0;0;30;United-States;<=50K
795;23;White;Male;Private;293565;10th;6;Never-married;Handlers-cleaners;Not-in-family;0;0;40;United-States;<=50K
796;25;White;Male;Private;297154;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;2407;0;40;United-States;<=50K
797;38;White;Male;Private;103456;Bachelors;13;Separated;Prof-specialty;Unmarried;0;0;40;United-States;<=50K
798;48;White;Male;Private;268234;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;50;United-States;<=50K
799;42;White;Male;Self-emp-not-inc;99185;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
800;34;White;Female;Local-gov;104509;Masters;14;Separated;Prof-specialty;Unmarried;0;0;40;United-States;<=50K
801;17;White;Female;Private;197732;11th;7;Never-married;Other-service;Own-child;0;0;12;United-States;<=50K
802;20;White;Male;Private;38620;Some-college;10;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
803;36;White;Female;Private;127573;HS-grad;9;Separated;Adm-clerical;Not-in-family;0;0;38;United-States;<=50K
804;34;White;Male;Local-gov;119411;HS-grad;9;Divorced;Protective-serv;Unmarried;0;0;40;Portugal;<=50K
805;29;Other;Female;Private;183009;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;1590;40;United-States;<=50K
806;48;White;Female;Private;102597;Some-college;10;Separated;Adm-clerical;Unmarried;0;0;44;United-States;<=50K
807;30;Asian-Pac-Islander;Male;State-gov;70617;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;10;China;<=50K
808;39;White;Male;Private;387068;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
809;41;White;Male;Private;92775;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;60;United-States;>50K
810;43;White;Male;Private;154374;Some-college;10;Married-civ-spouse;Craft-repair;Husband;15024;0;60;United-States;>50K
811;29;White;Male;Private;259226;11th;7;Never-married;Machine-op-inspct;Own-child;0;0;48;United-States;<=50K
812;59;White;Male;Private;91384;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;0;0;60;United-States;>50K
813;36;Other;Male;Private;52327;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;40;Iran;>50K
814;32;White;Female;Private;118551;HS-grad;9;Divorced;Other-service;Unmarried;0;0;80;United-States;<=50K
815;35;White;Female;Private;95551;HS-grad;9;Separated;Exec-managerial;Not-in-family;0;0;36;United-States;<=50K
816;18;White;Female;Private;160984;11th;7;Never-married;Other-service;Own-child;0;0;15;United-States;<=50K
817;55;White;Male;Private;174478;10th;6;Never-married;Other-service;Not-in-family;0;0;29;United-States;<=50K
818;26;White;Female;Private;397317;Masters;14;Never-married;Prof-specialty;Not-in-family;0;1876;40;United-States;<=50K
819;47;White;Male;Local-gov;126754;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
820;38;White;Male;Private;108140;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;>50K
821;50;White;Male;Self-emp-inc;127315;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;15024;0;60;United-States;>50K
822;27;White;Male;Private;259840;Bachelors;13;Married-civ-spouse;Adm-clerical;Husband;0;0;45;United-States;<=50K
823;39;White;Male;Private;128715;HS-grad;9;Divorced;Adm-clerical;Not-in-family;10520;0;40;United-States;>50K
824;37;White;Female;Private;39606;Assoc-voc;11;Divorced;Sales;Unmarried;0;0;40;United-States;<=50K
825;60;White;Male;Private;81578;9th;5;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
826;38;White;Male;Private;176101;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
827;28;White;Male;Local-gov;207213;Assoc-acdm;12;Never-married;Craft-repair;Own-child;0;0;5;United-States;<=50K
828;59;White;Male;Local-gov;165695;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
829;37;White;Male;Private;103986;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;7688;0;39;United-States;>50K
830;44;White;Female;Private;111502;HS-grad;9;Married-civ-spouse;Sales;Wife;0;0;40;United-States;<=50K
831;20;White;Female;Private;334633;HS-grad;9;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
832;85;White;Male;Private;98611;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;3;Poland;<=50K
833;56;White;Male;Private;205735;1st-4th;2;Separated;Machine-op-inspct;Unmarried;0;0;40;United-States;<=50K
834;30;White;Male;Private;213722;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;40;United-States;<=50K
835;44;White;Male;Private;136986;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;60;United-States;>50K
836;37;White;Male;Self-emp-not-inc;180150;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;0;45;United-States;>50K
837;46;White;Male;Private;84402;Bachelors;13;Divorced;Prof-specialty;Not-in-family;0;0;45;United-States;>50K
838;41;White;Male;Private;173682;Masters;14;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
839;39;White;Male;Private;342642;HS-grad;9;Divorced;Sales;Not-in-family;0;0;60;United-States;<=50K
840;38;Other;Male;Private;229236;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;Puerto-Rico;<=50K
841;49;White;Male;Local-gov;276247;Some-college;10;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;<=50K
842;48;White;Male;Self-emp-not-inc;373606;Some-college;10;Divorced;Sales;Unmarried;0;0;65;United-States;>50K
843;32;White;Female;Private;328199;Assoc-voc;11;Never-married;Tech-support;Not-in-family;0;0;64;United-States;<=50K
844;29;Amer-Indian-Eskimo;Female;Private;29865;HS-grad;9;Divorced;Sales;Not-in-family;0;0;50;United-States;<=50K
845;31;White;Male;Private;156743;Masters;14;Married-civ-spouse;Sales;Husband;0;0;76;United-States;>50K
846;49;White;Female;Private;328776;HS-grad;9;Divorced;Exec-managerial;Unmarried;0;0;40;United-States;<=50K
847;31;White;Female;Private;87535;Some-college;10;Never-married;Machine-op-inspct;Not-in-family;0;0;25;United-States;<=50K
848;48;Black;Female;Local-gov;238959;Masters;14;Divorced;Exec-managerial;Unmarried;9562;0;40;United-States;>50K
849;53;White;Male;Private;53197;Masters;14;Married-civ-spouse;Prof-specialty;Husband;3103;0;40;United-States;>50K
850;24;White;Male;Private;283613;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;<=50K
851;53;White;Male;Private;168107;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
852;23;White;Male;Private;53245;9th;5;Separated;Other-service;Not-in-family;0;0;40;United-States;<=50K
853;21;White;Male;Private;317175;HS-grad;9;Never-married;Transport-moving;Not-in-family;0;0;60;United-States;<=50K
854;34;White;Female;Self-emp-not-inc;168906;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;50;United-States;<=50K
855;33;White;Male;Local-gov;267859;Some-college;10;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;<=50K
856;23;White;Male;Private;227471;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;24;United-States;<=50K
857;50;White;Female;Local-gov;259377;Masters;14;Married-civ-spouse;Prof-specialty;Wife;15024;0;40;United-States;>50K
858;39;White;Male;Private;230054;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;>50K
859;39;White;Male;Private;115289;Some-college;10;Divorced;Sales;Own-child;0;1380;70;United-States;<=50K
860;29;White;Male;Private;48895;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;0;50;United-States;<=50K
861;39;White;Male;Private;154410;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;0;0;40;United-States;>50K
862;51;White;Male;Private;312477;Some-college;10;Married-civ-spouse;Transport-moving;Husband;3908;0;40;United-States;<=50K
863;35;White;Female;Private;225750;Bachelors;13;Divorced;Prof-specialty;Unmarried;0;0;32;United-States;<=50K
864;50;White;Male;Local-gov;199995;Bachelors;13;Divorced;Protective-serv;Not-in-family;0;0;40;United-States;>50K
865;53;White;Male;Private;182186;9th;5;Married-civ-spouse;Other-service;Husband;0;0;40;Dominican-Republic;<=50K
866;25;White;Male;Private;254613;HS-grad;9;Never-married;Craft-repair;Own-child;0;0;40;Cuba;<=50K
867;29;White;Male;Private;59231;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;42;United-States;<=50K
868;51;White;Male;Private;37237;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;80;United-States;>50K
869;34;White;Male;State-gov;171216;Bachelors;13;Never-married;Prof-specialty;Own-child;0;0;50;United-States;<=50K
870;23;White;Male;Private;32732;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;15;United-States;<=50K
871;24;White;Male;Private;43387;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;55;England;>50K
872;46;White;Male;Private;188386;Doctorate;16;Married-civ-spouse;Exec-managerial;Husband;15024;0;60;United-States;>50K
873;21;White;Male;Private;180052;Some-college;10;Never-married;Transport-moving;Own-child;0;0;30;United-States;<=50K
874;35;White;Male;Private;376455;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;15024;0;60;United-States;>50K
875;42;White;Male;Private;173590;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;0;1628;40;United-States;<=50K
876;47;White;Female;Self-emp-inc;206947;Assoc-acdm;12;Widowed;Exec-managerial;Not-in-family;0;0;67;United-States;<=50K
877;31;White;Male;Self-emp-not-inc;340880;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;48;United-States;<=50K
878;68;White;Male;Local-gov;31725;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;40;United-States;<=50K
879;19;White;Female;Private;466458;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;20;United-States;<=50K
880;67;White;Male;Self-emp-inc;73559;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;9386;0;50;United-States;>50K
881;38;White;Male;Federal-gov;125933;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;40;Iran;>50K
882;41;White;Female;Private;46870;Some-college;10;Divorced;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
883;28;White;Male;Self-emp-not-inc;214689;11th;7;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
884;34;White;Male;Private;192002;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;55;United-States;>50K
885;31;White;Female;Private;35378;Some-college;10;Divorced;Adm-clerical;Not-in-family;0;0;45;United-States;<=50K
886;46;White;Male;Self-emp-not-inc;102308;Bachelors;13;Married-civ-spouse;Sales;Husband;0;2415;40;United-States;>50K
887;19;White;Male;Local-gov;202184;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;15;United-States;<=50K
888;46;White;Female;Private;171095;Assoc-acdm;12;Divorced;Sales;Unmarried;0;0;38;United-States;<=50K
889;24;White;Male;Private;218678;Some-college;10;Never-married;Sales;Not-in-family;0;0;49;United-States;<=50K
890;46;White;Female;Self-emp-not-inc;165754;Doctorate;16;Never-married;Prof-specialty;Not-in-family;0;0;45;United-States;<=50K
891;36;White;Male;Private;218490;Assoc-voc;11;Married-civ-spouse;Sales;Husband;0;0;60;United-States;<=50K
892;24;White;Male;Private;314165;Some-college;10;Never-married;Exec-managerial;Own-child;0;0;20;United-States;<=50K
893;42;White;Male;Private;77373;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;38;United-States;<=50K
894;24;White;Female;Private;194748;HS-grad;9;Never-married;Transport-moving;Not-in-family;0;0;49;United-States;<=50K
895;33;White;Female;Private;119176;Some-college;10;Widowed;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
896;50;White;Male;Private;257126;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
897;40;White;Male;Private;210648;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;44;United-States;>50K
898;58;White;Male;Self-emp-inc;130454;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
899;43;White;Male;Private;242488;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;5013;0;40;United-States;<=50K
900;59;White;Male;Private;102193;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;45;United-States;<=50K
901;38;White;Male;Self-emp-not-inc;190023;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;>50K
902;33;Black;Male;Private;221762;Some-college;10;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
903;35;White;Male;Private;40135;HS-grad;9;Never-married;Other-service;Own-child;0;0;30;United-States;<=50K
904;40;White;Male;Private;192259;Masters;14;Never-married;Prof-specialty;Not-in-family;0;0;35;United-States;<=50K
905;25;White;Male;State-gov;187508;Some-college;10;Never-married;Handlers-cleaners;Own-child;0;0;40;United-States;<=50K
906;17;White;Male;Private;311907;11th;7;Never-married;Other-service;Own-child;0;0;25;United-States;<=50K
907;23;Black;Male;Private;49296;HS-grad;9;Never-married;Handlers-cleaners;Other-relative;0;0;40;United-States;<=50K
908;23;White;Male;Private;210526;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
909;57;Black;Male;Private;169329;HS-grad;9;Married-civ-spouse;Tech-support;Husband;0;1887;40;Trinadad&Tobago;>50K
